headword	text	sense1	sense2	sense3	sense4	sense5	sense6	sense7
bomba-n	Una terapia triple con levofloxacina, amoxicilina y un inhibidor de la <bomba> de protones es efectiva y bien tolerada, e incluso este régimen se ha sugerido como una alternativa para la terapia de primera línea.	a1.s6	a2.s4	a3.s14	a4.s5	a5.s3	a6.s2	a7.s1
bomba-n	Un portavoz del ejército israelí informó que los israelíes intentaron llegar a la tumba de San José, en el norte ocupado distrito cisjordano de Nablus, cuando fueron atacados con piedras, <bombas> incendiarias y otros objetos por los residente palestinos locales.	a1.s1	a2.s1	a3.s23	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	El 6 de agosto de 1945, un avión estadounidense lanzó una bomba sobre la ciudad japonesa de Hiroshima, que causó 78.000 muertos y 90.000 heridos; tres días después se lanzó una segunda <bomba> sobre Nagasaki.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Putin no oculta su odio hacia Lenin y los bolcheviques, a quienes acusa de haber colocado una "<bomba> de relojería" bajo el Estado ruso.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	El fuego se mueve a velocidades de propagación increíbles, que superan las 10.000 hectáreas por hora durante periodos de 12 horas, y alcanzan intensidades térmicas equivalentes a casi 150 veces la <bomba> atómica de Hiroshima.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Hasta ese momento todo quedaba en silencio pero sucedió que el pasado domingo un sujeto desconocido le dio un tiro en la cabeza al Inspector del CICPC, Reni Jesús Mejías, adscrito a la subdelegación de Altagracia de Orituco, cuando estaba en una <bomba> de gasolina del caserío Sosa, sector El Sombrero del estado Guárico, junto a otros compañeros de la delegación policial.	a1.s8	a2.s3	a3.s20	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	Posteriormente, un análisis de subgrupos encontró que el riesgo fue estadísticamente significativo para el uso de inhibidores de la <bomba> de protones (IBP).	a1.s6	a2.s4	a3.s14	a4.s5	a5.s3	a6.s2	a7.s1
bomba-n	Consistía en suspender un pequeño motor de cohete en la bahía de <bombas> bajo el fuselaje del bombardero gigante, luego elevar el bombardero hasta una altitud de servicio de unos 10.000 metros, donde se soltaba el motor de cohete, que disparaba su propio motor de cohete en el aire, continuaba su ascenso, completaba su vuelo de prueba y luego ambos aterrizaban de forma independiente.	a1.s1	a2.s1	a3.s3	a4.s2	a5.sx	a6.sx	a7.s2
bomba-n	¿Qué necesidad había de empujar a la gente, crear el caos y lanzar <bombas> lacrimógenas cuando la manifestación se había llevado de manera totalmente pacífica y ordenada?	a1.s1	a2.s1	a3.s21	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Foto de archivo tomada el 29 de agosto de 2012 de Jakub Halik, un bombero de 37 años al que se le extirpó el corazón y vivía conectado a dos <bombas> sin válvulas cardiacas.	a1.sx	a2.sx	a3.s6	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	En 1955, Canadá entregó a la India el reactor de agua pesada, que produjo el plutonio para las primeras <bombas> atómicas hindúes.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	La responsabilidad de la gestión de Díaz fue indudable: el estado de la Unidad era deplorable, los colchones no eran ignífugos, no funcionaban los matafuegos, no había agua en la <bomba> contra incendios y las personas permanecían en un pabellón que ni siquiera estaba formalmente habilitado y que no reunía los estándares mínimos para el alojamiento de seres humanos.	a1.s2	a2.s3	a3.s3	a4.s2	a5.s1	a6.sx	a7.s1
bomba-n	• Calefacción, Refrigeración y ACS mediante <bomba> de calor agua aerotérmica de alta eficiencia. • Distribución interior mediante suelo radiante y refrescante por toda la vivienda, regulado por termostato en salón.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	Cuando aparecen Guy Pierce y Ralph Fiennes, cada uno por su lado y metraje, todo el peso de la acción recae sobre ellos hasta que ¡zas! una <bomba> o una bala se los carga.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Aunque como bien apunta el editorial acompañante al artículo de Frederick L. Grover, el seguimiento será el que nos dará el valor final de la cirugía sin <bomba>, ya que probablemente el seguimiento debe evaluarse incluso a 5 años vista debido a que su valor en cuanto a eficacia y durabilidad parece desvanecerse.	a1.s5	a2.s4	a3.s6	a4.s4	a5.s1	a6.s2	a7.s1
bomba-n	Compacta:La <bomba> para fuente de agua para mascotas es compacta y no ocupa mucho espacio en la fuente.	a1.s2	a2.s5	a3.s3	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	La <bomba> atómica detonó a 400 metros sobre Seúl.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	La producción industrial le permite al obrero deslindar su responsabilidad sobre la fabricación del tornillo que servirá para armar una <bomba> de hidrógeno.	a1.s1	a2.s1	a3.s10	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Rodrigo era el Enola Gay y ese título la <bomba> atómica sobre Hiroshima.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	1978: En un pozo a 388 m bajo tierra, en el Área U12n del Sitio de Pruebas Atómicas de Nevada (a unos 100 km al noroeste de la ciudad de Las Vegas), a las 7:15 (hora local), Estados Unidos detona su <bomba> atómica n.o 914, Diablo Hawk, de 8 kilotones.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Cuando el presidente de Estados Unidos, Harry Truman, decidió usar la fuerza de la <bomba> atómica contra Japón, Kyoto era una de las cuatro ciudades objetivo.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Se encargan de recordarnos constantemente la conquista del Oeste, las <bombas> atómicas contra Hiroshima y Nagasaki, los años de la segregación racial, la guerra de Vietnam.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Características - Pondo Air Set <bomba> para estanque : - Bomba de aire para estanque - Desde 200L / h hasta 900L / h, dependiendo del modelo - Para uso en exteriores, IP 44 - Viene con dos piedras aireadoras y dos tubos de 5m - 2 membranas de repuesto incluido - Presión 0.15bar - 2 años de garantía - Disponible en tres potencias: 200L / h, 450L / h y 900L / h	a1.s2	a2.s3	a3.s3	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	Se realiza tratamiento del dolor en forma continua con <bomba> de infusión.	a1.s4	a2.s4	a3.s9	a4.s4	a5.s1	a6.s2	a7.s1
bomba-n	Cambia de vehículo en Loria y Rivadavia, encontrándose con Esteban que le manifiesta: 'el operativo salió perfecto'".(6) La <bomba> era un artefacto compuesto por 9 kg de trotyl y 5 kg de bolas de acero.	a1.sx	a2.s1	a3.s7	a4.s1	a5.s2	a6.sx	a7.s2
bomba-n	Incluye Accesorios: <bomba> con manómetro, 2 asientos con respaldo Drop-Stitch, 2 remos dobles de aluminio, 2 reposapiés y bolsa de transporte	a1.sx	a2.s5	a3.s4	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	La puerta Nueva fué abierta á cañonazos, después de arrojar algunas <bombas> sobre la población, sufriendo mas que todos el barrio de la Magdalena, si bien llegaron dos ó tres de aquellas á la calle de la Candelaria y otros puntos; de las balas arrojadas en dicho dia hemos podido recojer dos, de las que una hemos regalado al Museo provincial, como recuerdo de tan memorable hecho de armas.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	No podia meterse con el judaismo porque lo acusarian de antisemita, no podia meterse con el islam porque le pondrian una <bomba> bajo su auto, no podia meterse con el hinduismo, el budismo, el shintoismo porque... en fin.	a1.sx	a2.sx	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Los integrantes de las fuerzas de seguridad se encuentran en la zona arrojando <bombas> lacrimógenas desde helicópteros y cerros aledaños a los indígenas y se han efectuado disparos de bala contra el cuerpo de los manifestantes.	a1.sx	a2.s1	a3.s21	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Es un algoritmo clínico novedoso, que convierte una <bomba> de infusión continua en una bomba de analgesia epidural controlada por el paciente (PCEA) que responde a las necesidades del paciente variando su velocidad de infusión (Sia, Lim, & Ocampo, 2009).	a1.s3	a2.s4	a3.s6	a4.s4	a5.s1	a6.s2	a7.s1
bomba-n	Es una máquina de calibración de alta gama para inyectores Common Rail y <bombas> common rail.	a1.s2	a2.s5	a3.s4	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	Evacúan oficinas de CNN en Nueva York por amenaza de <bomba>	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Los franceses respondieron a la caída de sus posiciones enviando paracaidistas y lanzando <bombas> desde aviones, que fueron atacados y derribados por baterías de ametralladoras antiaéreas.	a1.sx	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Vaciado del depósito mediante <bombas> de extracción.	a1.s2	a2.sx	a3.s4	a4.s3	a5.s1	a6.sx	a7.s1
bomba-n	Un solo hombre asume en su venganza la locura colectiva de la humanidad, desgranada <bomba> tras bomba.	a1.sx	a2.sx	a3.s1	a4.s2	a5.s2	a6.sx	a7.s2
bomba-n	-La coruñesa Josefa Rodríguez Porca, presunta militante del "exército Guerrilheiro do Pobo Galego", es condenada por la audiencia Nacional a quince años de cárcel por el atentado con coche <bomba> contra la comisaría de Policía de orense en 1988 que causó un herido leve y cuantiosos daños materiales.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Dos empresas en España fabricaban <bombas> de racimo hasta su prohibición: Expal e Instalaza.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	También se tratan problemas que involucran el accionamiento de <bombas> o ventiladores en el movimiento del fluido, aplicando el concepto de rendimiento y las curvas de performance de dichas máquinas.	a1.sx	a2.sx	a3.s4	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	El enriquecimiento del uranio es un proceso difícil y costoso; en cambio, el plutonio para las <bombas> se produce en reactores nucleares especialmente diseñados y operados para tales fines.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	En enero de 2019, luego de que el ELN detonara un carro <bomba> en la Academia Nacional de Policía General Santander, matando a 23 personas, Duque había cancelado el nombramiento de todos los promotores de paz, reactivando las órdenes de captura en su contra.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Vendemos todo tipo de repuesto que este en el mercado de tren delantero, <bombas> de gasolina...	a1.s8	a2.s3	a3.s20	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	En un principio creyeron que esta tecnología aceleraría la circulación de pasajeros en los aeropuertos pero surgieron problemas de seguridad: temen que la posibilidad de leer RFID a distancia pueda ser utilizada a futuro por terroristas para identificar ciudadanos americanos en otros países, incluso programar <bombas> que exploten ante la proximidad de un individuo en particular.	a1.sx	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	TREPOSTINIL (REMODULIN) un vasodilatador fabricado por United Therapeutics, que se administra mediante una <bomba> IV.	a1.sx	a2.sx	a3.s6	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	El 21 de septiembre de 1976, fue asesinado mediante una <bomba> activada por control remoto, que se encontraba colocada debajo del suelo del coche en que se desplazaba.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Para empezar, poco antes del final de la guerra, los aliados se dedicaron a la exterminación masiva y sistemática de las poblaciones de los barrios obreros mediante bombardeos sin precedentes de las grandes ciudades como Hamburgo y Dresde en donde, el 13 de febrero de 1945, 135 000 personas (el doble que en Hiroshima) perecieron bajo las <bombas>.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	En cuanto las lanchas de desembarco tocaron tierra, una lluvia de <bombas> y balas cayeron sobre los americanos.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	<Bomba> succión para el pene, perfecto para incrementar el tamaño del pene antes del acto sexual.	a1.s9	a2.s4	a3.s6	a4.s4	a5.s1	a6.s2	a7.s1
bomba-n	Arrancó con el local mucho mejor, demostrando por qué es serio aspirante a mantenerse en la élite del maxibásquet, con goleo repartido y dos <bombas> desde tercera dimensión de Federico Racciatti (9) para sostener la delantera 22-15 en el primer chico, sortando la oposición de Romano, que ya mostraba sus cualidades y Sergio Calzón (13).	a1.sx	a2.sx	a3.s22	a4.s6	a5.sx	a6.sx	a7.sx
bomba-n	Este último para <bombas> con caudales mayores.	a1.s2	a2.s3	a3.s4	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	Apr 25, 2013· Hola estimado/a , este es excellence Pump ; somos compania dedicada a las ventas de todo tipos de <bombas> industriales para el lodo, y muchos tipos de terrenos; en la mineria, tenemos las mejores	a1.s2	a2.s3	a3.s3	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	Puede que las últimas dos <bombas> estalladas en mezquitas chiítas de Araba Saudí y atribuidas al EI sean solo un mensaje: que Riad deje de chantajear a Washington, y se ocupe de la seguridad de su casa, amenazada no por Irán sino por el terrorismo anti wahabita.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Controlaba sus problemas médicos y metabólicos, introdujo la nutrición enteral y parenteral, las <bombas> de infusión, inició la adyuvancia y la neoadyuvancia cuando no disponíamos de oncólogos,... Estaba continuamente pendiente; los visitaba cuantas veces fuera necesario y si había que reoperarlo lo hacía, sin horarios.	a1.s4	a2.s4	a3.s9	a4.s4	a5.s1	a6.s2	a7.s1
bomba-n	A pesar de que se había informado que Pernalete había recibido el impacto de una <bomba> lacrimógena en la cabeza, el médico que lo atendió en Salud Chacao confirmó para VivoPlay que el traumatismo que le quitó la vida lo recibió en el tórax, específicamente el anterior izquierdo, y era la única herida que presentaba su cuerpo.	a1.s1	a2.s1	a3.s21	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	<Bomba> solar para estanque	a1.s2	a2.s3	a3.s3	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	La SPF se atribuyó el mérito de nuevos ataques en 2010, incluida la explosión de una <bomba> improvisada el 9 de enero frente al edificio del parlamento griego, que causó daños menores y no hubo heridos, y tres ataques con bomba el 20 de marzo relacionados con la inmigración.	a1.s1	a2.s1	a3.s7	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	La fermentación alcohólica se realiza a temperatura controlada y los movimientos del vino por las instalaciones de la bodega se realizan por gravedad, de evitando procesos de conducción forzada mediante <bombas> de presión.	a1.sx	a2.s1	a3.s3	a4.s3	a5.s1	a6.sx	a7.s1
bomba-n	Debido a la falta de aviones de ataque a tierra, la Luftwaffe se vio obligada a utilizar sus cazas para esa labor instalándoles <bombas> bajo el fuselaje.	a1.s1	a2.s1	a3.s3	a4.s2	a5.sx	a6.sx	a7.s2
bomba-n	Es más, si Rusia lo encuentra necesario en una situación de guerra, en acuerdo con Irán, puede emplazar mejores armas en la base aérea en Irán, por ejemplo, el transportador estratégico de misiles Tu-160, que están armados con <bombas> atómicas y misiles con cabezas nucleares.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Markel Jordansson decidió probar esta <bomba> de vacío durante unos meses.	a1.s2	a2.s3	a3.s17	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	La <bomba> contra el edificio federal de Murrah fue el equivalente moral y estratégico de un bombardeo de Estados Unidos contra uno gubernamental en Serbia, Irak y otras naciones [...] En la observación de las políticas de mi propio gobierno, ví esta acción como una opción aceptable.	a1.sx	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Una <bomba> Orsini es un artefacto explosivo esférico que en lugar de activarse mediante una espoleta o un mecanismo cronométrico, se activa por contacto mediante unos resaltes llenos de fulminato de mercurio que rodean la bomba, que explota al impacto.	a1.sx	a2.s1	a3.s7	a4.s1	a5.s2	a6.sx	a7.s2
bomba-n	Esta estación estará equipada con 3 <bombas> sumergibles, 2 bombas en operación y otra en reserva y para evitar que cualquier residuo sólido entre, provocando un taponamiento de la bomba, la estación contempla una rejilla metálica.	a1.sx	a2.s3	a3.s3	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	Es el gobierno que uso las dos primeras <bombas> atómicas contra ciudades indefensas repletas de civiles,. y antes incendió Tokio con bombas de napalm.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	La exposición "Gijón bajo las <bombas>", que se inaugura hoy en la Biblioteca Jovellanos, rememora a través de cien fotografías -la mayoría de ellas del valiente y sutil reportero que fue Constantino Suárez- aquellos quince meses en los que Gijón fue pertinazmente bombardeada.	a1.s1	a2.s1	a3.s5	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Está prohibido usar el Sitio para enviar o transmitir cualquier virus, gusano, troyano, huevo de Pascua, <bomba> con temporizador, programa espía u otro código informático, archivo o programa que sea perjudicial o invasivo o que pueda o tenga por objeto dañar o piratear el funcionamiento de, o controlar el uso de, cualquier hardware, software o equipo.	a1.sx	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Tras superar reticencias iniciales, tomó parte, más tarde, en el desarrollo de la <bomba> de hidrógeno.	a1.s1	a2.s1	a3.s10	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Investigadores del Tecnológico de Monterrey desarrollan una <bomba> de infusión que suministraría...	a1.s3	a2.s4	a3.s6	a4.s4	a5.s1	a6.s2	a7.s1
bomba-n	Mayor de 4,8 bar: ósmosis sin <bomba> y reductor de presión a 4,8 bar.	a1.sx	a2.s3	a3.s13	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	Bomba Uri: Uri toma la forma de una <bomba> con una mecha en lugar de cola y explota cerca del enemigo.	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
bomba-n	Sería: "mira tú, las <bombas> están a un kilómetro, no me amargues la vida que vamos a continuar mientras se pueda".	a1.sx	a2.sx	a3.s4	a4.s1	a5.s1	a6.sx	a7.sx
bomba-n	El corazón es una <bomba>, se contrae para eyectar la sangre y se relaja para volverse a llenar, pero cuando ocurre afectación del músculo dependiendo qué tanto esté afectado y el músculo empieza a fallar como bomba que es lo que llamamos falla cardíaca.	a1.sx	a2.s3	a3.s15	a4.s1	a5.s1	a6.s2	a7.s1
bomba-n	Las <bombas> para agua se utilizan para transportar agua de un sitio a otro, o para incrementar la presión o fuerza que se requiera, ya sea para vencer alturas de elevación, alimentar un sistema hidroneumático, mover aspersores, combinaciones de las necesidades anteriormente nombradas, etc.	a1.s2	a2.s3	a3.s3	a4.s3	a5.s1	a6.s2	a7.s1
bomba-n	La Audiencia Nacional va a investigar a cuatro ex responsables de la banda por la colocación de un coche <bomba> contra la comisaría de la Ertzaintza en Ondarroa (Vizcaya), que dejó varios agentes...	a1.s1	a2.s1	a3.s1	a4.s2	a5.s2	a6.s1	a7.s2
